system:index,forest_area,rd,.geo
15390,180.90016,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15391,180.90016,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15392,180.90016,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15393,189.20346,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15394,97.29379,0.085488625,"{""type"":""MultiPoint"",""coordinates"":[]}"
15395,97.29379,0.07734626,"{""type"":""MultiPoint"",""coordinates"":[]}"
15396,97.29379,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15397,98.63529,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15398,95.38535,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15399,98.28975,0.07430045,"{""type"":""MultiPoint"",""coordinates"":[]}"
15400,97.54527,0.1022804,"{""type"":""MultiPoint"",""coordinates"":[]}"
15401,98.27877,0.11503507,"{""type"":""MultiPoint"",""coordinates"":[]}"
15402,96.81649,0.11496848,"{""type"":""MultiPoint"",""coordinates"":[]}"
15403,70.78234,0.50362885,"{""type"":""MultiPoint"",""coordinates"":[]}"
15404,50.9541,1.2926313,"{""type"":""MultiPoint"",""coordinates"":[]}"
15405,16.985426,2.0483537,"{""type"":""MultiPoint"",""coordinates"":[]}"
15406,13.294928,2.0005653,"{""type"":""MultiPoint"",""coordinates"":[]}"
15407,19.81258,1.7263763,"{""type"":""MultiPoint"",""coordinates"":[]}"
15408,23.91474,1.8432298,"{""type"":""MultiPoint"",""coordinates"":[]}"
15409,30.626806,2.1172671,"{""type"":""MultiPoint"",""coordinates"":[]}"
15410,73.71924,2.2212296,"{""type"":""MultiPoint"",""coordinates"":[]}"
15411,52.172047,1.438901,"{""type"":""MultiPoint"",""coordinates"":[]}"
15412,77.86575,0.82196593,"{""type"":""MultiPoint"",""coordinates"":[]}"
15413,96.16732,0.7278223,"{""type"":""MultiPoint"",""coordinates"":[]}"
15414,30.711966,1.4255135,"{""type"":""MultiPoint"",""coordinates"":[]}"
15415,27.599203,2.140034,"{""type"":""MultiPoint"",""coordinates"":[]}"
15416,38.437725,1.9633167,"{""type"":""MultiPoint"",""coordinates"":[]}"
15417,84.64549,2.0468485,"{""type"":""MultiPoint"",""coordinates"":[]}"
15418,84.64549,2.184325,"{""type"":""MultiPoint"",""coordinates"":[]}"
15419,31.290733,2.1909976,"{""type"":""MultiPoint"",""coordinates"":[]}"
15420,42.077793,1.9619097,"{""type"":""MultiPoint"",""coordinates"":[]}"
15421,18.730408,1.9522752,"{""type"":""MultiPoint"",""coordinates"":[]}"
15422,23.786657,1.5695783,"{""type"":""MultiPoint"",""coordinates"":[]}"
15423,15.248476,2.0502756,"{""type"":""MultiPoint"",""coordinates"":[]}"
15424,13.623889,2.7927835,"{""type"":""MultiPoint"",""coordinates"":[]}"
15425,69.18598,2.2430463,"{""type"":""MultiPoint"",""coordinates"":[]}"
15426,98.72169,0.6560773,"{""type"":""MultiPoint"",""coordinates"":[]}"
15427,46.723003,0.8446958,"{""type"":""MultiPoint"",""coordinates"":[]}"
15428,16.609085,2.6842856,"{""type"":""MultiPoint"",""coordinates"":[]}"
15429,11.103095,3.2528555,"{""type"":""MultiPoint"",""coordinates"":[]}"
15430,19.317974,2.975994,"{""type"":""MultiPoint"",""coordinates"":[]}"
15431,11.222125,2.3083308,"{""type"":""MultiPoint"",""coordinates"":[]}"
15432,68.69465,2.1717203,"{""type"":""MultiPoint"",""coordinates"":[]}"
15433,51.325687,1.9697481,"{""type"":""MultiPoint"",""coordinates"":[]}"
15434,37.05372,1.9697481,"{""type"":""MultiPoint"",""coordinates"":[]}"
15435,20.674444,2.653245,"{""type"":""MultiPoint"",""coordinates"":[]}"
15436,16.42469,3.2167287,"{""type"":""MultiPoint"",""coordinates"":[]}"
15437,37.06017,3.0086849,"{""type"":""MultiPoint"",""coordinates"":[]}"
15438,27.210833,2.6023202,"{""type"":""MultiPoint"",""coordinates"":[]}"
15439,35.378773,2.350546,"{""type"":""MultiPoint"",""coordinates"":[]}"
15440,48.005547,2.3949893,"{""type"":""MultiPoint"",""coordinates"":[]}"
15441,53.821712,2.5217853,"{""type"":""MultiPoint"",""coordinates"":[]}"
15442,39.50334,2.735803,"{""type"":""MultiPoint"",""coordinates"":[]}"
15443,10.888254,2.565597,"{""type"":""MultiPoint"",""coordinates"":[]}"
15444,14.434365,2.7235289,"{""type"":""MultiPoint"",""coordinates"":[]}"
15445,25.06638,3.009782,"{""type"":""MultiPoint"",""coordinates"":[]}"
15446,16.54934,3.1507277,"{""type"":""MultiPoint"",""coordinates"":[]}"
15447,32.624016,3.3500469,"{""type"":""MultiPoint"",""coordinates"":[]}"
15448,11.144956,3.2352743,"{""type"":""MultiPoint"",""coordinates"":[]}"
15449,12.130398,3.4504077,"{""type"":""MultiPoint"",""coordinates"":[]}"
15450,46.83477,3.3446271,"{""type"":""MultiPoint"",""coordinates"":[]}"
15451,97.64376,2.5299096,"{""type"":""MultiPoint"",""coordinates"":[]}"
15452,87.105446,0.47290558,"{""type"":""MultiPoint"",""coordinates"":[]}"
15453,97.97717,0.13500302,"{""type"":""MultiPoint"",""coordinates"":[]}"
15454,92.97184,0.13042836,"{""type"":""MultiPoint"",""coordinates"":[]}"
15455,94.71556,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15456,85.62709,0.085196584,"{""type"":""MultiPoint"",""coordinates"":[]}"
15457,53.327576,0.60372806,"{""type"":""MultiPoint"",""coordinates"":[]}"
15458,48.91715,1.7545688,"{""type"":""MultiPoint"",""coordinates"":[]}"
15459,53.399868,2.1217332,"{""type"":""MultiPoint"",""coordinates"":[]}"
15460,58.55495,2.1638477,"{""type"":""MultiPoint"",""coordinates"":[]}"
15461,52.09652,1.8057338,"{""type"":""MultiPoint"",""coordinates"":[]}"
15462,81.19851,0.010378911,"{""type"":""MultiPoint"",""coordinates"":[]}"
15463,75.4819,0.015896318,"{""type"":""MultiPoint"",""coordinates"":[]}"
15464,75.4819,0.0010562266,"{""type"":""MultiPoint"",""coordinates"":[]}"
15465,75.4819,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15466,197.92947,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15467,197.92947,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15468,197.92947,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15469,191.3848,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15470,191.3848,0.0029671614,"{""type"":""MultiPoint"",""coordinates"":[]}"
15471,191.3848,0.0029671614,"{""type"":""MultiPoint"",""coordinates"":[]}"
15472,191.3848,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15473,293.89502,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15474,494.7563,3.3713455E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
15475,494.7563,2.4192073E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
15476,494.7563,2.4192073E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
15477,494.7563,2.4192073E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
15478,494.7563,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15479,92.7141,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15480,98.96474,0.015139749,"{""type"":""MultiPoint"",""coordinates"":[]}"
15481,97.53003,0.027405167,"{""type"":""MultiPoint"",""coordinates"":[]}"
15482,94.65854,0.040383384,"{""type"":""MultiPoint"",""coordinates"":[]}"
15483,84.38285,0.040187392,"{""type"":""MultiPoint"",""coordinates"":[]}"
15484,94.9768,0.0407948,"{""type"":""MultiPoint"",""coordinates"":[]}"
15485,94.9768,0.0014976964,"{""type"":""MultiPoint"",""coordinates"":[]}"
15486,94.9768,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15487,98.6423,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15488,98.96474,0.016193977,"{""type"":""MultiPoint"",""coordinates"":[]}"
15489,98.95464,0.010822059,"{""type"":""MultiPoint"",""coordinates"":[]}"
15490,98.95464,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15491,98.95464,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15492,95.329865,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15493,85.75511,9.948136E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
15494,67.0518,0.0018005217,"{""type"":""MultiPoint"",""coordinates"":[]}"
15495,67.0518,0.0052213636,"{""type"":""MultiPoint"",""coordinates"":[]}"
15496,98.66203,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15497,98.93535,0.01992113,"{""type"":""MultiPoint"",""coordinates"":[]}"
15498,97.67799,0.06868996,"{""type"":""MultiPoint"",""coordinates"":[]}"
15499,98.84746,0.07950091,"{""type"":""MultiPoint"",""coordinates"":[]}"
15500,98.84746,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15501,98.84746,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15502,98.63402,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15503,98.05033,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15504,94.23964,0.0428962,"{""type"":""MultiPoint"",""coordinates"":[]}"
15505,67.36328,0.29335788,"{""type"":""MultiPoint"",""coordinates"":[]}"
15506,92.985855,0.18210353,"{""type"":""MultiPoint"",""coordinates"":[]}"
15507,98.02473,0.024127249,"{""type"":""MultiPoint"",""coordinates"":[]}"
15508,98.02473,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15509,98.96296,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15510,98.49446,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15511,98.79996,0.0069137183,"{""type"":""MultiPoint"",""coordinates"":[]}"
15512,98.79996,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15513,98.96474,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15514,75.440414,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15515,75.440414,0.0026798595,"{""type"":""MultiPoint"",""coordinates"":[]}"
15516,296.7033,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15517,296.7033,8.170307E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
15518,98.946106,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15519,98.78403,0.005586142,"{""type"":""MultiPoint"",""coordinates"":[]}"
15520,97.96038,0.030317713,"{""type"":""MultiPoint"",""coordinates"":[]}"
15521,93.89945,0.04797885,"{""type"":""MultiPoint"",""coordinates"":[]}"
15522,98.93802,0.045424547,"{""type"":""MultiPoint"",""coordinates"":[]}"
15523,98.93802,0.0030796155,"{""type"":""MultiPoint"",""coordinates"":[]}"
15524,98.94521,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15525,98.37003,0.013308961,"{""type"":""MultiPoint"",""coordinates"":[]}"
15526,97.479126,0.05897339,"{""type"":""MultiPoint"",""coordinates"":[]}"
15527,90.669655,0.26858225,"{""type"":""MultiPoint"",""coordinates"":[]}"
15528,76.77538,0.24732523,"{""type"":""MultiPoint"",""coordinates"":[]}"
15529,98.942535,0.027057797,"{""type"":""MultiPoint"",""coordinates"":[]}"
15530,98.80827,6.505902E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
15531,98.91575,0.040572483,"{""type"":""MultiPoint"",""coordinates"":[]}"
15532,92.56607,0.11205075,"{""type"":""MultiPoint"",""coordinates"":[]}"
15533,97.13081,0.14555013,"{""type"":""MultiPoint"",""coordinates"":[]}"
15534,64.11598,0.43533963,"{""type"":""MultiPoint"",""coordinates"":[]}"
15535,49.988594,1.1893088,"{""type"":""MultiPoint"",""coordinates"":[]}"
15536,60.41088,1.5283968,"{""type"":""MultiPoint"",""coordinates"":[]}"
15537,77.619286,1.1662756,"{""type"":""MultiPoint"",""coordinates"":[]}"
15538,92.06492,0.4828464,"{""type"":""MultiPoint"",""coordinates"":[]}"
15539,93.075,0.05611195,"{""type"":""MultiPoint"",""coordinates"":[]}"
15540,98.65091,0.011967424,"{""type"":""MultiPoint"",""coordinates"":[]}"
15541,98.93891,0.0052422173,"{""type"":""MultiPoint"",""coordinates"":[]}"
15542,98.278,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15543,98.58203,0.010043357,"{""type"":""MultiPoint"",""coordinates"":[]}"
15544,98.58203,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15545,97.859024,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15546,97.716484,0.017658172,"{""type"":""MultiPoint"",""coordinates"":[]}"
15547,97.716484,3.8634473E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
15548,98.69455,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15549,98.69455,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15550,98.69455,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15551,187.85022,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15552,187.85022,7.0444844E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
15553,187.85022,7.0444844E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
15554,187.85022,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15555,98.32063,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15556,97.29379,0.032497507,"{""type"":""MultiPoint"",""coordinates"":[]}"
15557,97.29379,0.03434205,"{""type"":""MultiPoint"",""coordinates"":[]}"
15558,97.29379,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15559,98.74919,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15560,96.7324,0.02038878,"{""type"":""MultiPoint"",""coordinates"":[]}"
15561,98.27834,0.11324436,"{""type"":""MultiPoint"",""coordinates"":[]}"
15562,97.54527,0.12363735,"{""type"":""MultiPoint"",""coordinates"":[]}"
15563,98.27877,0.08610156,"{""type"":""MultiPoint"",""coordinates"":[]}"
15564,155.50673,0.056231916,"{""type"":""MultiPoint"",""coordinates"":[]}"
15565,155.50673,0.31038603,"{""type"":""MultiPoint"",""coordinates"":[]}"
15566,51.561382,1.1458108,"{""type"":""MultiPoint"",""coordinates"":[]}"
15567,39.473553,1.6532192,"{""type"":""MultiPoint"",""coordinates"":[]}"
15568,13.326835,1.719791,"{""type"":""MultiPoint"",""coordinates"":[]}"
15569,17.469406,1.6740919,"{""type"":""MultiPoint"",""coordinates"":[]}"
15570,15.299396,1.7536662,"{""type"":""MultiPoint"",""coordinates"":[]}"
15571,47.889687,1.6546164,"{""type"":""MultiPoint"",""coordinates"":[]}"
15572,98.61381,0.97467196,"{""type"":""MultiPoint"",""coordinates"":[]}"
15573,98.61381,0.3748027,"{""type"":""MultiPoint"",""coordinates"":[]}"
15574,91.12427,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15575,38.19958,0.9691009,"{""type"":""MultiPoint"",""coordinates"":[]}"
15576,33.6847,1.8720613,"{""type"":""MultiPoint"",""coordinates"":[]}"
15577,34.400284,1.8706698,"{""type"":""MultiPoint"",""coordinates"":[]}"
15578,84.64549,1.7459115,"{""type"":""MultiPoint"",""coordinates"":[]}"
15579,51.182808,1.6337507,"{""type"":""MultiPoint"",""coordinates"":[]}"
15580,42.131733,1.6337507,"{""type"":""MultiPoint"",""coordinates"":[]}"
15581,28.63232,1.7931069,"{""type"":""MultiPoint"",""coordinates"":[]}"
15582,25.576698,1.9169475,"{""type"":""MultiPoint"",""coordinates"":[]}"
15583,17.266253,1.8126454,"{""type"":""MultiPoint"",""coordinates"":[]}"
15584,24.60625,1.8918313,"{""type"":""MultiPoint"",""coordinates"":[]}"
15585,11.066654,2.762623,"{""type"":""MultiPoint"",""coordinates"":[]}"
15586,54.78117,2.9960172,"{""type"":""MultiPoint"",""coordinates"":[]}"
15587,69.779274,2.0874703,"{""type"":""MultiPoint"",""coordinates"":[]}"
15588,47.84712,0.3342006,"{""type"":""MultiPoint"",""coordinates"":[]}"
15589,35.676804,0.69012886,"{""type"":""MultiPoint"",""coordinates"":[]}"
15590,21.669773,2.3587396,"{""type"":""MultiPoint"",""coordinates"":[]}"
15591,25.490286,2.987706,"{""type"":""MultiPoint"",""coordinates"":[]}"
15592,17.727934,2.9047203,"{""type"":""MultiPoint"",""coordinates"":[]}"
15593,21.633884,2.971484,"{""type"":""MultiPoint"",""coordinates"":[]}"
15594,45.28727,2.967412,"{""type"":""MultiPoint"",""coordinates"":[]}"
15595,68.60656,2.827215,"{""type"":""MultiPoint"",""coordinates"":[]}"
15596,34.936867,2.8286686,"{""type"":""MultiPoint"",""coordinates"":[]}"
15597,26.335182,2.888204,"{""type"":""MultiPoint"",""coordinates"":[]}"
15598,24.310343,2.7587771,"{""type"":""MultiPoint"",""coordinates"":[]}"
15599,20.306707,2.5191166,"{""type"":""MultiPoint"",""coordinates"":[]}"
15600,29.582075,2.426084,"{""type"":""MultiPoint"",""coordinates"":[]}"
15601,29.789299,2.3917682,"{""type"":""MultiPoint"",""coordinates"":[]}"
15602,32.287933,2.489691,"{""type"":""MultiPoint"",""coordinates"":[]}"
15603,15.7513275,2.715478,"{""type"":""MultiPoint"",""coordinates"":[]}"
15604,19.878391,2.6515796,"{""type"":""MultiPoint"",""coordinates"":[]}"
15605,24.137424,2.7583852,"{""type"":""MultiPoint"",""coordinates"":[]}"
15606,32.590076,3.0409703,"{""type"":""MultiPoint"",""coordinates"":[]}"
15607,34.85713,2.9163964,"{""type"":""MultiPoint"",""coordinates"":[]}"
15608,11.23729,3.08943,"{""type"":""MultiPoint"",""coordinates"":[]}"
15609,21.092989,3.3516622,"{""type"":""MultiPoint"",""coordinates"":[]}"
15610,10.721224,3.808688,"{""type"":""MultiPoint"",""coordinates"":[]}"
15611,16.264643,3.3666558,"{""type"":""MultiPoint"",""coordinates"":[]}"
15612,89.893456,2.9142058,"{""type"":""MultiPoint"",""coordinates"":[]}"
15613,97.09731,0.85628766,"{""type"":""MultiPoint"",""coordinates"":[]}"
15614,98.74682,0.035988152,"{""type"":""MultiPoint"",""coordinates"":[]}"
15615,98.5292,0.029373642,"{""type"":""MultiPoint"",""coordinates"":[]}"
15616,98.5292,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15617,98.58443,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15618,95.04948,0.40368894,"{""type"":""MultiPoint"",""coordinates"":[]}"
15619,54.297848,1.3826663,"{""type"":""MultiPoint"",""coordinates"":[]}"
15620,48.466663,2.1666467,"{""type"":""MultiPoint"",""coordinates"":[]}"
15621,25.061806,2.24961,"{""type"":""MultiPoint"",""coordinates"":[]}"
15622,48.97704,2.002359,"{""type"":""MultiPoint"",""coordinates"":[]}"
15623,80.70938,1.6727947,"{""type"":""MultiPoint"",""coordinates"":[]}"
15624,80.70938,1.0691781,"{""type"":""MultiPoint"",""coordinates"":[]}"
15625,75.4819,0.009347501,"{""type"":""MultiPoint"",""coordinates"":[]}"
15626,75.4819,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15627,197.9556,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15628,197.9556,6.877089E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
15629,197.9556,6.877089E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
15630,191.3848,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15631,191.3848,0.0029671723,"{""type"":""MultiPoint"",""coordinates"":[]}"
15632,191.3848,0.0029671723,"{""type"":""MultiPoint"",""coordinates"":[]}"
15633,191.3848,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15634,293.89502,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15635,494.7563,3.3713577E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
15636,494.7563,3.3713577E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
15637,494.7563,2.4192165E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
15638,494.7563,2.4192165E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
15639,494.7563,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15640,92.7141,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15641,98.96474,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15642,98.9778,0.0017079781,"{""type"":""MultiPoint"",""coordinates"":[]}"
15643,83.307045,0.008879676,"{""type"":""MultiPoint"",""coordinates"":[]}"
15644,59.01843,0.20950752,"{""type"":""MultiPoint"",""coordinates"":[]}"
15645,88.02921,0.39227718,"{""type"":""MultiPoint"",""coordinates"":[]}"
15646,97.37079,0.053580735,"{""type"":""MultiPoint"",""coordinates"":[]}"
15647,97.37079,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15648,97.37079,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15649,98.970375,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15650,98.854866,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15651,96.86625,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15652,97.256134,0.07153989,"{""type"":""MultiPoint"",""coordinates"":[]}"
15653,98.0469,0.11504036,"{""type"":""MultiPoint"",""coordinates"":[]}"
15654,98.45131,0.04508365,"{""type"":""MultiPoint"",""coordinates"":[]}"
15655,98.9778,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15656,98.9778,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15657,98.9778,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15658,95.329865,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15659,85.75511,0.0018005284,"{""type"":""MultiPoint"",""coordinates"":[]}"
15660,67.0518,0.007021911,"{""type"":""MultiPoint"",""coordinates"":[]}"
15661,67.0518,0.005221383,"{""type"":""MultiPoint"",""coordinates"":[]}"
15662,98.66203,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15663,98.93535,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15664,98.967995,0.047330827,"{""type"":""MultiPoint"",""coordinates"":[]}"
15665,98.114624,0.09381611,"{""type"":""MultiPoint"",""coordinates"":[]}"
15666,98.54752,0.07260681,"{""type"":""MultiPoint"",""coordinates"":[]}"
15667,98.54752,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15668,98.63402,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15669,98.05033,0.0020437764,"{""type"":""MultiPoint"",""coordinates"":[]}"
15670,98.78985,0.0035290362,"{""type"":""MultiPoint"",""coordinates"":[]}"
15671,82.11141,0.03907051,"{""type"":""MultiPoint"",""coordinates"":[]}"
15672,65.91501,0.0321423,"{""type"":""MultiPoint"",""coordinates"":[]}"
15673,78.31907,0.0013003208,"{""type"":""MultiPoint"",""coordinates"":[]}"
15674,78.31907,0.0035904637,"{""type"":""MultiPoint"",""coordinates"":[]}"
15675,98.96296,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
